adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,,0,"[{'id': 16, 'name': 'Animation'}]",,1317768,,['CN'],zh,GAME SHOW,"In this Capsules showcase, we have to have someone fighting for the actual Red Capsule. This capsule is the key to a desirable world, no matter if it is colourful and vibrant, or only black and white. Everyone, even the underdogs, would fight for a different life. Director Fei Chen (story artist on KUNG FU PANDA 3 and 4), continues the search for the purpose of life.",0.0214,/zQ9tq2voY7Fw3NfL0WZB4T4ETiX.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2024-07-27,0,12,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,GAME SHOW,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,1204333,tt28814718,['PL'],pl,Pole,"A forester living alone in the depths of Northern Poland knows every rock, notices every smallest anomaly in his forest. After many years of observing nature with great detail he discovers an unusual physical force. He measures it with his unique handmade instruments. For twenty years he’s been creating his own field of physics. The truth seems to be within reach, but with each answer, dozens of new questions arise.",0.0261,/o0fgDyb6FoTH9sjkaB0D2JZdki1.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2023-11-01,0,17,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The Field,False,0.0,0
False,/2wR51ZHz3i3TY2QRSPKIL8z3RTH.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,629369,,['FR'],fr,"1939, la France entre en guerre",,1.7613,/70Og11AalMNHecnrb9OKwgWwmrB.jpg,"[{'id': 48098, 'logo_path': '/fWIaTm5r2j6WHgatBFLn1ioZxSB.png', 'name': 'Roche Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2019-09-02,0,0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"1939, la France entre en guerre",False,8.0,2
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",https://ao.vision/product/george-for-real/,904792,tt6823944,['GB'],en,George for Real,"Founder and leader of one of the world's largest missionary movements, Operation Mobilization, George Verwer takes you on his travels all over the world, driven by a passion to see men and women come to faith. Discover how George Verwer's hunger for God was ignited during his turbulent teenage years and how God led him to ignite a dynamic global missionary movement.",0.1322,/6noa6B3FQ9b9lzv1s86VOUcxe87.jpg,"[{'id': 219100, 'logo_path': None, 'name': 'Christian Television Association (CTA)', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-01-01,0,56,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,George for Real,True,0.0,0
True,,,0,[],,1414302,,['US'],en,Kinky Inlaws 4,"The family that fucks together, stays together! Welcome to the taboo filled world of Kinky Inlaws where nothings is off limits and everyone's a mother-fucker. Featuring 5 hot scenes with some top European hotties, how can it be so wrong if it feels so right ?! Directed by Joe Monti and bought to you by Letsdoeit productions, 2019 Xbiz award winner, family always cums first!",0.0,/rJelOIlmxD62P5396VL9FeF3OO3.jpg,"[{'id': 123418, 'logo_path': '/gg7DRsFF0GLI56j2gxwJOP2mA5T.png', 'name': 'LetsDoeIt', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-01-11,0,120,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Kinky Inlaws 4,False,0.0,0
False,,,0,[],,1525569,tt0217318,['GB'],en,Chips with Everything,"A group of Air Force conscripts begin eight weeks of 'square-bashing' - basic military drill. Two of the conscripts develop a friendship, Pip Thompson, a young aristocrat, and Chas Wingate, a working class boy.  The military hierarchy want Pip to become an officer. He rebelliously refuses. The officers patiently tolerate his rebellion thus defusing it and breaking his spirit.",0.2147,/ir2uE2vCF0H74O7TzCntj77fLZx.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1975-09-28,0,120,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chips with Everything,False,0.0,0
False,,,0,"[{'id': 27, 'name': 'Horror'}]",,664171,tt10006382,"['US', 'CA']",en,She Must Vanish,"In a seaside town, residents succumb to the malevolence of a witch, who sets a fury in motion.",0.0377,/28aDDKT1XnGnob8yojkCX3XSe73.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2019-08-29,0,14,[],Released,,She Must Vanish,False,4.0,7
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,258052,tt0065410,['ES'],es,Aoom,"The story concerns an actor who is unhappy with life and decides to separate from his body and integrate his mind into a doll. When his body dies, a group of characters search the countryside to find the doll.",2.293,/lijbjsBxeZImccJWfLzHMS8AzeQ.jpg,"[{'id': 74997, 'logo_path': None, 'name': 'Hersua Interfilms', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1970-07-01,0,72,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Aoom,False,5.4,5
False,/5uO05to4ZjJASOIJMBCg68PQMKz.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,1281192,tt32276924,['TR'],tr,Bakkal Amca: Mahmut Tuncer,"Tevfik Gürol is a director whose projects are not going well. Whatever project he and his brother-in-law Kuntiz take on, they ruin it. Seeing how much money renowned producer Taner Dişli has made from his biographical films, Tevfik Gürol decides to make a biographical film about Mahmut Tuncer in order to pay off the loan he took from loan sharks. However, there is a problem: Mahmut Tuncer is still alive and is a forgotten Turkish singer. Will this film be a success?",0.3789,/uba8gTARsFBPdsKyPKceC34BoK5.jpg,"[{'id': 162876, 'logo_path': '/f41MlBUI460tJc9w2b7UMx15OGd.png', 'name': '2506 Sinema', 'origin_country': 'TR'}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2024-05-03,0,0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Bakkal Amca: Mahmut Tuncer,False,2.0,2
True,,,0,[],,1245456,,['US'],en,Reality Teens 2,"Kinzie just got a new video phone and she's putting it to nasty use. She and her friend Cherry are hanging out in her bedroom texting their girlfriends. When their friends start sending raunchy videos of themselves banging boys, Kinzie and Cherry get so horny that they bang each other with strap-ons! Wait 'til Kinzie's video hits cyberspace...OMG!!! Includes Free Full-Length Bonus Feature!",0.0,,"[{'id': 75172, 'logo_path': None, 'name': 'Baby Doll Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-05-08,0,122,[],Released,,Reality Teens 2,False,0.0,0
False,,,0,[],,667460,,['US'],en,Earthly Possessions,Earthly Possessions is a contemporary gothic depiction of fragmented identity using texts by Emily Brontë; and Elizabeth Barrett Browning,0.0143,/g8dIonOAihCSme55h04zRrxEUsm.jpg,[],[],1992-02-02,0,23,[],Released,,Earthly Possessions,False,0.0,0
False,,,0,[],,1446623,,['SE'],en,Roots,Setting roots on estranged soil.,0.0,/98vPLGqpNtv17dOE0BkiopLBj3D.jpg,[],[],2024-12-06,0,6,[],Released,,Roots,False,0.0,0
False,,,0,[],,1163397,,['US'],en,WrestleCade SuperShow 2017,"WrestleCade SuperShow was a professional wrestling event produced by WrestleCade that took place on November 25, 2017 at the Benton Convention Center in Winston-Salem, North Carolina.",0.8755,,[],[],2017-11-25,0,233,[],Released,,WrestleCade SuperShow 2017,True,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,286631,tt0063144,['HU'],hu,Isten és ember előtt,"Anika, the daughter of the Greek partisan refugee and the Hungarian medical student, Zoltán fall in passionate love. But Anika's mother wants her to marry a Greek, for she is very homesick and wants to go home. The under-age girl cannot protest.",0.4443,,"[{'id': 168, 'logo_path': '/AmNSNdDaByDpc0bzekWFeYRXDW2.png', 'name': 'Jadran Film', 'origin_country': 'HR'}, {'id': 8100, 'logo_path': '/1HuVRo0SYPSzYvduxVf4baaWqOI.png', 'name': 'Mafilm', 'origin_country': 'HU'}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'YU', 'name': 'Yugoslavia'}]",1968-08-12,0,87,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Before God and Man,False,0.0,0
False,,,0,[],,982060,,['ES'],es,Ricardo Piglia en Alphaville,,0.0336,,[],[],,0,0,[],Released,,Ricardo Piglia en Alphaville,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,445601,,['US'],en,Shipwrecked in a Studio: The Making of Alfred Hitchcock's Jamaica Inn,A short documentary featuring Donald Spoto about the making of Alfred Hitchcock's 'Jamaica Inn'.,0.0261,/7jaSd1gktB7aYXBBzEFJC5OPtAo.jpg,"[{'id': 9122, 'logo_path': '/hwrOt7ZHLrZFEbkIU4ortVhUqXl.png', 'name': 'Cohen Media Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-05-12,0,13,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Shipwrecked in a Studio: The Making of Alfred Hitchcock's Jamaica Inn,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,487935,tt2425522,['TN'],ar,Fausse Note,"Mahdi, 28 years old, an architect who is involved in a stunt of trafficking by a gang of manipulators orchestrated by Si Lamine, who forces Mahdi to impersonate a businessman who owns the wealthiest bank in Africa, while using his own daughter as bait to force him to play the game.",0.3578,/tVnq6OV5RQ4CpLIqLGY3XG6h1m.jpg,[],[],2012-05-18,0,75,[],Released,,Fausse Note,False,0.0,0
False,,,0,"[{'id': 35, 'name': 'Comedy'}]",,518229,,['US'],en,Orin Eriksson,"A story about the CEO of a company in the 90s that specializes in improving business morale for other companies. While filming one of his morale-boosting training videos, you will also see just how terrible his own life is.",0.0645,/2wNGfEO8wGdXXswaGu5y6jXHeNa.jpg,[],[],,0,9,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Worker Who is Happy is One Successful Chappy,Orin Eriksson,False,0.0,0
False,/hESZYqcPO6v6AU9EHjRBWF5ZK5U.jpg,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",,221981,tt0184039,['US'],en,The Wrong Girl,"A boy brings home his new girlfriend. However, Mom is sure that something isn't right about her, which starts a fight with her son. And then everything takes a deadly turn for the worst.",1.2272,/5z2MR26KjSBR6iXTqNJYranRSK6.jpg,"[{'id': 7928, 'logo_path': '/tsa8zFtAIHlOJjL5G4fe75bBeCP.png', 'name': 'NBC Studios', 'origin_country': 'US'}, {'id': 1502, 'logo_path': '/ywjcvHUiKxv7cYsestkONF8LieH.png', 'name': 'NBC', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-01-04,0,120,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Wrong Girl,False,5.2,4
False,/qcgN6ddZ5drP1cHgbISrAEQzbY7.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.asiangirlsshortfilm.com/,508023,tt7080226,"['CN', 'AU']",zh,Asian Girls,"Chan is a Chinese factory worker who lives alone. Every night, she suffers from horrific nightmares involving the woman in the apartment next door, a Japanese office lady.",0.1845,/wVNmNmC8JETs5l87x6ZQjmKhYtT.jpg,"[{'id': 13786, 'logo_path': '/1SZVpHLNMlYGshAXZK8FIIWQyu1.png', 'name': 'Aquarius Films', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-03-09,0,6,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Asian Girls,False,6.0,4
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,1196088,tt0330376,['TR'],tr,Hayatımı Mahveden Kadın,,0.1604,/rs3gKDI20S7NXxPuuM05Rn6oV2q.jpg,"[{'id': 211958, 'logo_path': None, 'name': 'İstiklal Film', 'origin_country': 'TR'}, {'id': 258912, 'logo_path': None, 'name': 'Day Film', 'origin_country': 'TR'}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",1955-01-01,0,0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Hayatımı Mahveden Kadın,False,0.0,0
False,/yUC41JMyEPMbSeeeTV3x9SlPU59.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,304823,tt0134289,['US'],en,Anything for a Thrill,"Despite his older brother's objections, a young man vows to become a newsreel cameraman.",0.5377,/1stNBfJ8XaJa1tSuzMmIxemIi5G.jpg,"[{'id': 10605, 'logo_path': None, 'name': 'Conn Pictures Corporation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1937-06-15,0,62,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Anything for a Thrill,False,2.0,2
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,899437,,['RU'],ru,Уральское дерби,A bright hockey confrontation through the eyes of very young players. Doc about those for whom sport is the main chance in life,0.0143,/nlrCFznUVsacxR23TdXxWV7COXh.jpg,[],[],2021-05-01,0,88,[],Released,,Ural Derby,False,0.0,0
False,,,0,[],,302310,tt4146824,['US'],en,Baladna Alraheeb,"Our Terrible Country portrays the perilous journey of intellectual Yassin al-Haj Saleh and young photographer Ziad Homsi through Syria, at a time when the country edges towards the brink.",0.0755,,[],[],2014-10-19,0,85,[],Released,,Our Terrible Country,False,0.0,0
False,/mNFrNwHvu49YiwwbmnvpH4V7Yyn.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",https://www.almostredprod.com/en/circulos,994583,tt16048910,['ES'],es,"Círculos sobre agua, bajo nubes de algodón","In a dystopian future, with a social context influenced by various pandemics and with a political upheaval triggering reactionary governments, various young people hide on the outskirts of a city after looting a batch of vaccines. While the leaders of the group seek to sell them on the black market, the subjugated try to get their distribution among the marginal population who, like them, are deprived of vaccination.  Tensions and discrimination based on sexuality or ethnicity soon arise in the group, reminiscent of past times, and that are the reflection of a society that has regressed.  Desire and melancholy will mark characters stunned by a reality that is as fickle as unpredictable.",0.3827,/nZaOudJnT6odyyCH1oT7cevlUqQ.jpg,"[{'id': 28194, 'logo_path': None, 'name': 'Almost Red Productions', 'origin_country': ''}, {'id': 178106, 'logo_path': None, 'name': 'Lionfreak Films', 'origin_country': ''}]",[],2023-02-02,0,24,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Equality and social justice will prevail over despotism after a fratricidal struggle for survival.,Water Circles Under Cotton Clouds,False,3.5,4
False,,,0,[],,1152592,,['HK'],en,皇者之種,,3.4218,/okq1oQB1vP0SiPCUJ5OLwwCYPVm.jpg,[],[],1999-06-19,0,0,[],Released,,Royal Sperm,False,0.0,0
False,,,0,[],,82957,tt0481025,['US'],en,Mischief V: Dynasty,"Get ready for the ride of your life and follow the recent path of the phenomenal platinum import racing series. The crew enters the Players Run, in which cars travel from new York to California exceeding speeds of 110 MPH all the way.  The import tuning company responsible for the popular MISCHIEF takes fans of street racing on an all-access tour around the world in DYNASTY, the fifth installment of the series. Several SUV's (including the Hummer H1, Expedition, and Infiniti FX35) battle it out in the Hollister Hills off-road park, while the DTMPowerM3 takes the boys from New York City to the West Coast. With several obstacles (including weather, the law, and no windows or air conditioning), the drivers must sweat it out if they want to win the Players Run. Additional features include: the ""Reckless Chapter,"" the Woodward Dream Cruise, street racing in Japan, The SEMA show in Las Vegas, and several run-ins with local law enforcement.",0.0261,/6CWCjKBX6Wu9ZdKBt4m7fOdq1WJ.jpg,[],[],2005-03-22,0,0,[],Released,,Mischief V: Dynasty,True,0.0,0
False,/twa5pQHucDuDPqDfsEYtB2WC2UF.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,53161,tt0019574,['US'],en,White Shadows in the South Seas,"An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.",0.7446,/5iIGEpnUrhlPALt7geqnFbhSTj3.jpg,"[{'id': 1442, 'logo_path': None, 'name': 'Cosmopolitan Productions', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1928-11-11,0,88,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,White Shadows in the South Seas,False,6.6,23
False,,,0,[],,385792,tt0352367,['US'],en,Gentle Strangers,A drama concerning a Thai girl who comes to Australia to study. Provides an insight into some of the problems faced by Asian students in our country.,0.0656,,[],[],1972-01-01,0,56,[],Released,,Gentle Strangers,False,0.0,0
False,,,0,[],,1319863,,['SG'],zh,山神,,0.0,/tENjEkGVAEbO75nHl7q7GhG5yzv.jpg,[],[],2022-09-25,0,0,[],Released,,山神,False,0.0,0
False,,,0,[],,618607,,"['US', 'MX']",en,Luna Mortis,"The film takes the characters of The Moon (1979) by Bernardo Bertolucci, to interweave the plot with texts of the German philosopher Friedrich Nietzsche.",0.2236,/cAyC93K02dHshs86bol7CDmuCnb.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2019-07-19,0,82,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Luna Mortis,False,0.0,0
False,,,0,"[{'id': 80, 'name': 'Crime'}]",,973741,tt0175543,['XC'],cs,Čtyři v kruhu,"This drama with a criminal plot is a study of the intricately intertwined relationships of four people whose lives have been interrupted by the violent death of a loved one. The story begins almost classically: when a visitor rings the doorbell of a prominent scientist's villa, there is an explosion. The owner is found poisoned by gas in the demolished room. Everything suggests that he committed suicide. But then a major twist comes and the seemingly obvious suicide becomes a well thought out and carefully prepared crime...",0.7081,/helAfcvPw5nMqfJ4HywjywpMoVG.jpg,"[{'id': 1931, 'logo_path': '/5erHhgvym2cTORao8ajtn2gbiTH.png', 'name': 'Filmové studio Barrandov', 'origin_country': 'XC'}]","[{'iso_3166_1': 'XC', 'name': 'Czechoslovakia'}]",1968-02-02,0,0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Čtyři v kruhu,False,0.0,0
False,,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,599605,tt8745866,['TR'],tr,Tahin Pekmez,,0.492,/5usi7tAwbsGXKcKIm4K1JcYH46u.jpg,[],[],2017-05-08,0,0,"[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Tahin Pekmez,False,3.5,2
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,601988,tt0074862,['BR'],pt,Marcados para Viver,"A true friendship develops between Jojô, a prostitute Rosa, and the young Eduardo, who survive on the streets of Rio de Janeiro. Everything goes well until ambition takes over the trio, causing friends to aim for bigger goals, planning a big assault that could cost them their lives.",2.0615,/2rOin1H9Yc0LMgAVURrVoOjxNRf.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",1977-11-24,0,88,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Branded For Life,False,0.0,0
